Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06037201501","Census Tract 2015.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201501","Census Tract 2015.01",,,,1563,38,41,9,32,58,16,96,22,93,152,115,302,228,120,118,123,2.43,2.62,0.58,2.05,3.71,1.02,6.14,1.41,5.95,9.72,7.36,19.32,14.59,7.68,7.55,7.87
"06037201503","Census Tract 2015.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201503","Census Tract 2015.03",,,,950,27,26,33,44,20,48,11,42,47,116,104,112,124,46,87,63,2.84,2.74,3.47,4.63,2.11,5.05,1.16,4.42,4.95,12.21,10.95,11.79,13.05,4.84,9.16,6.63
"06037201504","Census Tract 2015.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201504",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201504","Census Tract 2015.04",,,,583,22,0,24,9,18,15,0,33,6,96,35,29,82,10,110,94,3.77,0,4.12,1.54,3.09,2.57,0,5.66,1.03,16.47,6,4.97,14.07,1.72,18.87,16.12
"06037201601","Census Tract 2016.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201601","Census Tract 2016.01",,,,690,62,18,37,49,33,0,56,0,28,48,46,56,43,64,76,74,8.99,2.61,5.36,7.1,4.78,0,8.12,0,4.06,6.96,6.67,8.12,6.23,9.28,11.01,10.72
"06037201602","Census Tract 2016.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201602","Census Tract 2016.02",,,,733,21,6,42,39,28,18,11,43,9,37,67,88,44,102,100,78,2.86,0.82,5.73,5.32,3.82,2.46,1.5,5.87,1.23,5.05,9.14,12.01,6,13.92,13.64,10.64
"06037201700","Census Tract 2017, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037201700","Census Tract 2017",,,,1492,15,58,61,15,33,84,51,45,74,119,135,284,126,166,62,164,1.01,3.89,4.09,1.01,2.21,5.63,3.42,3.02,4.96,7.98,9.05,19.03,8.45,11.13,4.16,10.99
"06037203100","Census Tract 2031, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203100","Census Tract 2031",,,,1267,77,144,29,141,32,32,84,0,23,90,123,213,149,15,98,17,6.08,11.37,2.29,11.13,2.53,2.53,6.63,0,1.82,7.1,9.71,16.81,11.76,1.18,7.73,1.34
"06037203200","Census Tract 2032, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203200","Census Tract 2032",,,,1262,77,36,44,40,77,11,103,78,71,143,126,196,103,55,70,32,6.1,2.85,3.49,3.17,6.1,0.87,8.16,6.18,5.63,11.33,9.98,15.53,8.16,4.36,5.55,2.54
"06037203300","Census Tract 2033, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203300","Census Tract 2033",,,,515,51,36,54,45,18,7,6,63,11,42,60,65,21,13,8,15,9.9,6.99,10.49,8.74,3.5,1.36,1.17,12.23,2.14,8.16,11.65,12.62,4.08,2.52,1.55,2.91
"06037203500","Census Tract 2035, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203500","Census Tract 2035",,,,925,47,149,24,34,32,23,40,16,37,102,141,42,77,54,32,75,5.08,16.11,2.59,3.68,3.46,2.49,4.32,1.73,4,11.03,15.24,4.54,8.32,5.84,3.46,8.11
"06037203601","Census Tract 2036.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203601","Census Tract 2036.01",,,,827,57,93,20,74,48,65,69,21,11,56,99,90,45,35,44,0,6.89,11.25,2.42,8.95,5.8,7.86,8.34,2.54,1.33,6.77,11.97,10.88,5.44,4.23,5.32,0
"06037203602","Census Tract 2036.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203602","Census Tract 2036.02",,,,555,37,42,12,27,0,29,16,4,0,59,58,134,61,12,33,31,6.67,7.57,2.16,4.86,0,5.23,2.88,0.72,0,10.63,10.45,24.14,10.99,2.16,5.95,5.59
"06037203710","Census Tract 2037.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203710",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203710","Census Tract 2037.10",,,,824,12,0,38,44,22,80,20,0,30,4,127,136,41,112,131,27,1.46,0,4.61,5.34,2.67,9.71,2.43,0,3.64,0.49,15.41,16.5,4.98,13.59,15.9,3.28
"06037203720","Census Tract 2037.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203720",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203720","Census Tract 2037.20",,,,986,90,61,56,15,32,22,37,34,61,61,46,149,136,54,115,17,9.13,6.19,5.68,1.52,3.25,2.23,3.75,3.45,6.19,6.19,4.67,15.11,13.79,5.48,11.66,1.72
"06037203800","Census Tract 2038, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203800","Census Tract 2038",,,,1260,59,145,75,31,18,0,80,47,24,78,256,81,75,214,13,64,4.68,11.51,5.95,2.46,1.43,0,6.35,3.73,1.9,6.19,20.32,6.43,5.95,16.98,1.03,5.08
"06037203900","Census Tract 2039, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037203900","Census Tract 2039",,,,678,47,17,49,30,43,21,0,4,18,17,70,91,102,54,89,26,6.93,2.51,7.23,4.42,6.34,3.1,0,0.59,2.65,2.51,10.32,13.42,15.04,7.96,13.13,3.83
"06037204110","Census Tract 2041.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204110",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204110","Census Tract 2041.10",,,,816,82,36,46,16,93,79,0,7,22,20,77,146,135,23,24,10,10.05,4.41,5.64,1.96,11.4,9.68,0,0.86,2.7,2.45,9.44,17.89,16.54,2.82,2.94,1.23
"06037204120","Census Tract 2041.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204120",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204120","Census Tract 2041.20",,,,695,22,30,33,6,33,10,24,7,10,88,30,186,43,98,74,1,3.17,4.32,4.75,0.86,4.75,1.44,3.45,1.01,1.44,12.66,4.32,26.76,6.19,14.1,10.65,0.14
"06037204200","Census Tract 2042, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204200","Census Tract 2042",,,,1031,88,54,0,50,24,61,48,151,100,60,121,115,89,43,14,13,8.54,5.24,0,4.85,2.33,5.92,4.66,14.65,9.7,5.82,11.74,11.15,8.63,4.17,1.36,1.26
"06037204300","Census Tract 2043, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204300","Census Tract 2043",,,,1368,79,143,149,44,58,63,24,47,20,85,141,315,51,20,121,8,5.77,10.45,10.89,3.22,4.24,4.61,1.75,3.44,1.46,6.21,10.31,23.03,3.73,1.46,8.85,0.58
"06037204410","Census Tract 2044.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204410","Census Tract 2044.10",,,,666,50,53,57,29,90,30,32,4,4,7,81,73,81,12,47,16,7.51,7.96,8.56,4.35,13.51,4.5,4.8,0.6,0.6,1.05,12.16,10.96,12.16,1.8,7.06,2.4
"06037204420","Census Tract 2044.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204420",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204420","Census Tract 2044.20",,,,868,105,56,33,59,25,4,28,37,40,72,80,170,65,13,60,21,12.1,6.45,3.8,6.8,2.88,0.46,3.23,4.26,4.61,8.29,9.22,19.59,7.49,1.5,6.91,2.42
"06037204600","Census Tract 2046, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204600","Census Tract 2046",,,,1112,68,88,12,77,34,9,117,54,71,65,135,127,113,64,35,43,6.12,7.91,1.08,6.92,3.06,0.81,10.52,4.86,6.38,5.85,12.14,11.42,10.16,5.76,3.15,3.87
"06037204700","Census Tract 2047, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204700","Census Tract 2047",,,,1218,51,49,30,72,5,49,88,139,21,38,64,213,147,20,168,64,4.19,4.02,2.46,5.91,0.41,4.02,7.22,11.41,1.72,3.12,5.25,17.49,12.07,1.64,13.79,5.25
"06037204810","Census Tract 2048.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204810",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204810","Census Tract 2048.10",,,,1369,59,30,78,63,43,96,63,96,10,192,110,208,158,66,76,21,4.31,2.19,5.7,4.6,3.14,7.01,4.6,7.01,0.73,14.02,8.04,15.19,11.54,4.82,5.55,1.53
"06037204820","Census Tract 2048.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204820",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204820","Census Tract 2048.20",,,,541,0,13,0,5,54,40,26,31,26,52,44,81,65,51,36,17,0,2.4,0,0.92,9.98,7.39,4.81,5.73,4.81,9.61,8.13,14.97,12.01,9.43,6.65,3.14
"06037204910","Census Tract 2049.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204910",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204910","Census Tract 2049.10",,,,943,92,31,89,23,50,24,18,40,123,61,94,92,68,48,53,37,9.76,3.29,9.44,2.44,5.3,2.55,1.91,4.24,13.04,6.47,9.97,9.76,7.21,5.09,5.62,3.92
"06037204920","Census Tract 2049.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204920",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037204920","Census Tract 2049.20",,,,674,32,36,52,0,42,34,17,5,8,49,66,167,97,4,46,19,4.75,5.34,7.72,0,6.23,5.04,2.52,0.74,1.19,7.27,9.79,24.78,14.39,0.59,6.82,2.82
"06037205110","Census Tract 2051.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"205110",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037205110","Census Tract 2051.10",,,,866,57,42,0,38,38,55,49,55,42,120,108,117,47,53,13,32,6.58,4.85,0,4.39,4.39,6.35,5.66,6.35,4.85,13.86,12.47,13.51,5.43,6.12,1.5,3.7
"06037205120","Census Tract 2051.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"205120",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037205120","Census Tract 2051.20",,,,935,140,77,56,95,147,31,29,27,47,80,19,106,34,6,16,25,14.97,8.24,5.99,10.16,15.72,3.32,3.1,2.89,5.03,8.56,2.03,11.34,3.64,0.64,1.71,2.67
"06037206010","Census Tract 2060.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206010",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206010","Census Tract 2060.10",,,,1497,113,84,232,67,49,64,56,0,12,58,129,253,98,62,137,83,7.55,5.61,15.5,4.48,3.27,4.28,3.74,0,0.8,3.87,8.62,16.9,6.55,4.14,9.15,5.54
"06037206020","Census Tract 2060.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206020",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206020","Census Tract 2060.20",,,,245,9,0,14,0,7,0,0,0,15,4,4,21,25,31,91,24,3.67,0,5.71,0,2.86,0,0,0,6.12,1.63,1.63,8.57,10.2,12.65,37.14,9.8
"06037206050","Census Tract 2060.50, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206050",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206050","Census Tract 2060.50",,,,753,27,199,13,28,25,50,0,14,38,35,108,139,45,0,7,25,3.59,26.43,1.73,3.72,3.32,6.64,0,1.86,5.05,4.65,14.34,18.46,5.98,0,0.93,3.32
"06037206051","Census Tract 2060.51, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206051",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206051","Census Tract 2060.51",,,,1011,19,0,21,9,19,40,0,27,0,0,93,197,25,40,199,322,1.88,0,2.08,0.89,1.88,3.96,0,2.67,0,0,9.2,19.49,2.47,3.96,19.68,31.85
"06037206052","Census Tract 2060.52, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206052",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206052","Census Tract 2060.52",,,,1865,98,103,70,0,8,56,0,61,77,150,103,142,119,233,247,398,5.25,5.52,3.75,0,0.43,3,0,3.27,4.13,8.04,5.52,7.61,6.38,12.49,13.24,21.34
"06037206053","Census Tract 2060.53, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206053",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206053","Census Tract 2060.53",,,,1077,192,128,36,65,45,36,22,28,64,59,90,76,132,5,47,52,17.83,11.88,3.34,6.04,4.18,3.34,2.04,2.6,5.94,5.48,8.36,7.06,12.26,0.46,4.36,4.83
"06037206054","Census Tract 2060.54, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206054",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206054","Census Tract 2060.54",,,,629,27,98,44,47,8,62,15,18,18,3,5,97,54,33,81,19,4.29,15.58,7,7.47,1.27,9.86,2.38,2.86,2.86,0.48,0.79,15.42,8.59,5.25,12.88,3.02
"06037206201","Census Tract 2062.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206201","Census Tract 2062.01",,,,1229,126,69,41,98,41,69,64,21,57,58,17,38,99,138,209,84,10.25,5.61,3.34,7.97,3.34,5.61,5.21,1.71,4.64,4.72,1.38,3.09,8.06,11.23,17.01,6.83
"06037206202","Census Tract 2062.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206202","Census Tract 2062.02",,,,1136,161,302,56,174,46,87,0,14,13,46,29,54,56,0,26,72,14.17,26.58,4.93,15.32,4.05,7.66,0,1.23,1.14,4.05,2.55,4.75,4.93,0,2.29,6.34
"06037206301","Census Tract 2063.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206301","Census Tract 2063.01",,,,1220,390,379,237,13,124,0,40,0,12,15,0,0,0,10,0,0,31.97,31.07,19.43,1.07,10.16,0,3.28,0,0.98,1.23,0,0,0,0.82,0,0
"06037206302","Census Tract 2063.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206302","Census Tract 2063.02",,,,660,411,114,37,17,0,0,18,0,44,0,0,19,0,0,0,0,62.27,17.27,5.61,2.58,0,0,2.73,0,6.67,0,0,2.88,0,0,0,0
"06037206303","Census Tract 2063.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037206303","Census Tract 2063.03",,,,550,238,118,20,57,7,15,0,0,10,77,0,0,0,8,0,0,43.27,21.45,3.64,10.36,1.27,2.73,0,0,1.82,14,0,0,0,1.45,0,0
"06037207101","Census Tract 2071.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207101","Census Tract 2071.01",,,,1774,204,192,93,96,80,23,29,32,0,30,119,274,288,120,118,76,11.5,10.82,5.24,5.41,4.51,1.3,1.63,1.8,0,1.69,6.71,15.45,16.23,6.76,6.65,4.28
"06037207102","Census Tract 2071.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207102","Census Tract 2071.02",,,,1582,95,212,78,162,54,8,97,62,0,20,95,186,224,125,88,76,6.01,13.4,4.93,10.24,3.41,0.51,6.13,3.92,0,1.26,6.01,11.76,14.16,7.9,5.56,4.8
"06037207103","Census Tract 2071.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207103",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207103","Census Tract 2071.03",,,,868,131,90,67,64,33,21,21,9,5,49,58,67,69,58,87,39,15.09,10.37,7.72,7.37,3.8,2.42,2.42,1.04,0.58,5.65,6.68,7.72,7.95,6.68,10.02,4.49
"06037207303","Census Tract 2073.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207303","Census Tract 2073.03",,,,1858,277,220,119,62,145,148,21,48,37,126,60,232,25,33,32,273,14.91,11.84,6.4,3.34,7.8,7.97,1.13,2.58,1.99,6.78,3.23,12.49,1.35,1.78,1.72,14.69
"06037207304","Census Tract 2073.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207304",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207304","Census Tract 2073.04",,,,1664,505,495,49,25,93,27,0,0,0,0,31,76,128,84,57,94,30.35,29.75,2.94,1.5,5.59,1.62,0,0,0,0,1.86,4.57,7.69,5.05,3.43,5.65
"06037207305","Census Tract 2073.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207305",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207305","Census Tract 2073.05",,,,717,55,16,0,37,39,43,33,21,23,63,79,51,20,56,56,125,7.67,2.23,0,5.16,5.44,6,4.6,2.93,3.21,8.79,11.02,7.11,2.79,7.81,7.81,17.43
"06037207306","Census Tract 2073.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207306",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207306","Census Tract 2073.06",,,,1682,183,148,69,44,36,108,46,65,157,63,97,62,229,41,115,219,10.88,8.8,4.1,2.62,2.14,6.42,2.73,3.86,9.33,3.75,5.77,3.69,13.61,2.44,6.84,13.02
"06037207307","Census Tract 2073.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207307",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207307","Census Tract 2073.07",,,,1082,247,225,50,54,15,0,19,30,20,23,51,103,62,133,24,26,22.83,20.79,4.62,4.99,1.39,0,1.76,2.77,1.85,2.13,4.71,9.52,5.73,12.29,2.22,2.4
"06037207308","Census Tract 2073.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207308",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207308","Census Tract 2073.08",,,,762,40,0,0,55,0,0,53,25,0,24,38,169,123,9,128,98,5.25,0,0,7.22,0,0,6.96,3.28,0,3.15,4.99,22.18,16.14,1.18,16.8,12.86
"06037207400","Census Tract 2074, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207400","Census Tract 2074",,,,858,96,33,37,77,0,0,9,21,0,8,127,107,146,49,72,76,11.19,3.85,4.31,8.97,0,0,1.05,2.45,0,0.93,14.8,12.47,17.02,5.71,8.39,8.86
"06037207501","Census Tract 2075.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207501","Census Tract 2075.01",,,,1306,53,38,24,11,0,10,34,0,22,61,149,145,102,165,214,278,4.06,2.91,1.84,0.84,0,0.77,2.6,0,1.68,4.67,11.41,11.1,7.81,12.63,16.39,21.29
"06037207502","Census Tract 2075.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207502","Census Tract 2075.02",,,,2563,279,744,256,149,10,11,16,102,62,47,88,110,77,177,126,309,10.89,29.03,9.99,5.81,0.39,0.43,0.62,3.98,2.42,1.83,3.43,4.29,3,6.91,4.92,12.06
"06037207711","Census Tract 2077.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207711",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207711","Census Tract 2077.11",,,,1836,30,25,30,0,0,50,86,33,9,62,124,253,103,154,298,579,1.63,1.36,1.63,0,0,2.72,4.68,1.8,0.49,3.38,6.75,13.78,5.61,8.39,16.23,31.54
"06037207712","Census Tract 2077.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207712",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207712","Census Tract 2077.12",,,,3163,330,412,135,84,89,37,0,46,49,65,252,382,408,306,156,412,10.43,13.03,4.27,2.66,2.81,1.17,0,1.45,1.55,2.06,7.97,12.08,12.9,9.67,4.93,13.03
"06037207901","Census Tract 2079.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207901","Census Tract 2079.01",,,,2589,629,205,31,57,50,26,0,0,0,82,221,185,140,135,365,463,24.3,7.92,1.2,2.2,1.93,1,0,0,0,3.17,8.54,7.15,5.41,5.21,14.1,17.88
"06037207902","Census Tract 2079.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037207902","Census Tract 2079.02",,,,4752,664,183,96,0,114,22,7,72,11,331,189,458,608,443,580,974,13.97,3.85,2.02,0,2.4,0.46,0.15,1.52,0.23,6.97,3.98,9.64,12.79,9.32,12.21,20.5
"06037208001","Census Tract 2080.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208001","Census Tract 2080.01",,,,1263,87,53,30,72,0,62,54,0,0,117,81,180,280,38,135,74,6.89,4.2,2.38,5.7,0,4.91,4.28,0,0,9.26,6.41,14.25,22.17,3.01,10.69,5.86
"06037208002","Census Tract 2080.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208002","Census Tract 2080.02",,,,1271,53,143,0,63,59,37,78,119,23,53,70,269,22,64,74,144,4.17,11.25,0,4.96,4.64,2.91,6.14,9.36,1.81,4.17,5.51,21.16,1.73,5.04,5.82,11.33
"06037208301","Census Tract 2083.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208301","Census Tract 2083.01",,,,551,54,44,38,17,24,41,24,59,4,48,56,79,31,24,0,8,9.8,7.99,6.9,3.09,4.36,7.44,4.36,10.71,0.73,8.71,10.16,14.34,5.63,4.36,0,1.45
"06037208302","Census Tract 2083.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208302","Census Tract 2083.02",,,,1749,217,146,97,91,54,22,51,21,12,135,288,242,166,84,70,53,12.41,8.35,5.55,5.2,3.09,1.26,2.92,1.2,0.69,7.72,16.47,13.84,9.49,4.8,4,3.03
"06037208401","Census Tract 2084.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208401","Census Tract 2084.01",,,,1345,136,125,0,103,114,96,81,70,16,88,100,232,41,68,29,46,10.11,9.29,0,7.66,8.48,7.14,6.02,5.2,1.19,6.54,7.43,17.25,3.05,5.06,2.16,3.42
"06037208402","Census Tract 2084.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208402","Census Tract 2084.02",,,,882,71,38,49,7,46,18,26,28,23,43,69,149,79,61,95,80,8.05,4.31,5.56,0.79,5.22,2.04,2.95,3.17,2.61,4.88,7.82,16.89,8.96,6.92,10.77,9.07
"06037208501","Census Tract 2085.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208501","Census Tract 2085.01",,,,894,41,27,53,8,40,32,0,26,53,68,39,156,75,6,119,151,4.59,3.02,5.93,0.89,4.47,3.58,0,2.91,5.93,7.61,4.36,17.45,8.39,0.67,13.31,16.89
"06037208502","Census Tract 2085.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208502","Census Tract 2085.02",,,,1423,157,212,14,77,40,46,42,56,77,191,219,79,50,93,60,10,11.03,14.9,0.98,5.41,2.81,3.23,2.95,3.94,5.41,13.42,15.39,5.55,3.51,6.54,4.22,0.7
"06037208610","Census Tract 2086.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208610",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037208610","Census Tract 2086.10",,,,1474,47,76,7,27,114,71,11,13,80,100,177,304,88,97,113,149,3.19,5.16,0.47,1.83,7.73,4.82,0.75,0.88,5.43,6.78,12.01,20.62,5.97,6.58,7.67,10.11
